city,timestamp,temperature,season
New York,2010-04-06,9.200624166430634,spring
New York,2010-04-07,9.900054558580862,spring
New York,2010-04-08,12.642005651663663,spring
New York,2010-04-09,8.050184140335565,spring
New York,2010-04-10,17.861364572162422,spring
New York,2010-04-11,12.98593459319906,spring
New York,2010-04-12,12.168776967469618,spring
New York,2010-04-13,9.411562501567605,spring
New York,2010-04-14,16.762823042974553,spring
New York,2010-04-15,12.335895596535908,spring
New York,2010-04-16,13.35133302988396,spring
New York,2010-04-17,24.414383198934043,spring
New York,2010-04-18,15.878173421227185,spring
New York,2010-04-19,1.9311632561503185,spring
New York,2010-04-20,15.42740661011246,spring
New York,2010-04-21,17.463766987317804,spring
New York,2010-04-22,22.715344427434413,spring
New York,2010-04-23,13.72808782722836,spring
New York,2010-04-24,8.352774244636898,spring
New York,2010-04-25,8.5131175602639,spring
New York,2010-04-26,3.656995791015789,spring
New York,2010-04-27,12.922142731295764,spring
New York,2010-04-28,7.47999432773884,spring
New York,2010-04-29,2.085974531954684,spring
New York,2010-04-30,3.197464753673829,spring
New York,2010-05-01,8.754124174630936,spring
New York,2010-05-02,13.531499563655519,spring
New York,2010-05-03,10.452229036817583,spring
New York,2010-05-04,11.912099879661318,spring
New York,2010-05-05,9.29658979974875,spring
New York,2010-05-06,8.544174882105986,spring
New York,2010-05-07,12.050887983214652,spring
New York,2010-05-08,10.162035917000944,spring
New York,2010-05-09,5.895649892142401,spring
New York,2010-05-10,15.212250870957043,spring
New York,2010-05-11,14.816071033795694,spring
New York,2010-05-12,11.663114458531465,spring
New York,2010-05-13,2.8443953534289594,spring
New York,2010-05-14,5.362755182726778,spring
New York,2010-05-15,9.929967638528566,spring
New York,2010-05-16,15.685481817124266,spring
New York,2010-05-17,10.900983608390533,spring
New York,2010-05-18,5.000580638060523,spring
New York,2010-05-19,7.895960631744367,spring
New York,2010-05-20,11.975855214002593,spring
New York,2010-05-21,10.571593010079727,spring
New York,2010-05-22,11.280559918584817,spring
New York,2010-05-23,7.757130506177376,spring
New York,2010-05-24,8.287716331816831,spring
New York,2010-05-25,7.534133062187587,spring
New York,2010-05-26,6.117677943828003,spring
New York,2010-05-27,14.114331598163847,spring
New York,2010-05-28,17.729443468785213,spring
New York,2010-05-29,0.04914669004840988,spring
New York,2010-05-30,12.351947743840785,spring
New York,2010-05-31,15.810478845778583,spring
New York,2010-06-01,29.556616144438287,summer
New York,2010-06-02,18.709674911701487,summer
New York,2010-06-03,18.56347919906881,summer
New York,2010-06-04,25.486057377823318,summer
New York,2010-06-05,20.7700352792874,summer
New York,2010-06-06,23.56209249430955,summer
New York,2010-06-07,26.464233181669456,summer
New York,2010-06-08,19.024786884919095,summer
New York,2010-06-09,21.298067897661547,summer
New York,2010-06-10,26.722430594803768,summer
New York,2010-06-11,31.740187730197988,summer
New York,2010-06-12,22.716240110684627,summer
New York,2010-06-13,17.804442446511366,summer
New York,2010-06-14,18.966551555352428,summer
New York,2010-06-15,29.49925300925261,summer
New York,2010-06-16,27.25402072584957,summer
New York,2010-06-17,24.646124019058167,summer
New York,2010-06-18,19.596076994352195,summer
New York,2010-06-19,23.77192842509933,summer
New York,2010-06-20,33.874698021082935,summer
New York,2010-06-21,23.461931509399776,summer
New York,2010-06-22,26.49974671467808,summer
New York,2010-06-23,19.093333208238906,summer
New York,2010-06-24,24.564072516949935,summer
New York,2010-06-25,29.90650332664828,summer
New York,2010-06-26,21.363936939330333,summer
New York,2010-06-27,28.098353059311037,summer
New York,2010-06-28,22.30907625623882,summer
New York,2010-06-29,37.571399992222766,summer
New York,2010-06-30,11.594861310192869,summer
New York,2010-07-01,28.980687217290225,summer
New York,2010-07-02,18.084529221572172,summer
New York,2010-07-03,25.385059039568937,summer
New York,2010-07-04,32.128977857545365,summer
New York,2010-07-05,33.46786825534491,summer
New York,2010-07-06,19.216077811828587,summer
New York,2010-07-07,26.27920235274091,summer
New York,2010-07-08,27.79194107135229,summer
New York,2010-07-09,20.833012645261064,summer
New York,2010-07-10,28.80728344276194,summer
New York,2010-07-11,31.99410185735971,summer
New York,2010-07-12,24.012469406906817,summer
New York,2010-07-13,27.33007612580151,summer
New York,2010-07-14,29.059793217063586,summer
New York,2010-07-15,33.81771304682508,summer
New York,2010-07-16,19.595830449982742,summer
New York,2010-07-17,31.13530246949715,summer
New York,2010-07-18,27.410578363276176,summer
New York,2010-07-19,37.71381657226845,summer
New York,2010-07-20,27.848971014789463,summer
New York,2010-07-21,18.064988095673126,summer
New York,2010-07-22,23.878136001156246,summer
New York,2010-07-23,21.006619995100657,summer
New York,2010-07-24,23.71724074799877,summer
New York,2010-07-25,18.403941343001698,summer
New York,2010-07-26,32.77267066036466,summer
New York,2010-07-27,22.47101896743032,summer
New York,2010-07-28,20.052914608794474,summer
New York,2010-07-29,27.260060691693706,summer
New York,2010-07-30,25.97144392867605,summer
New York,2010-07-31,25.70058781966288,summer
New York,2010-08-01,15.122665160192124,summer
New York,2010-08-02,28.44493228867896,summer
New York,2010-08-03,30.92721736798737,summer
New York,2010-08-04,14.695420424679135,summer
New York,2010-08-05,12.258320527491062,summer
New York,2010-08-06,32.885561147480466,summer
New York,2010-08-07,23.832012433563726,summer
New York,2010-08-08,20.54635099647163,summer
New York,2010-08-09,28.839247225489668,summer
New York,2010-08-10,20.685674867123723,summer
New York,2010-08-11,24.121365772432924,summer
New York,2010-08-12,21.777622082830817,summer
New York,2010-08-13,17.317687630580007,summer
New York,2010-08-14,25.945583395347633,summer
New York,2010-08-15,32.11740264170563,summer
New York,2010-08-16,30.54245295302417,summer
New York,2010-08-17,28.067764406781762,summer
New York,2010-08-18,22.234091747788693,summer
New York,2010-08-19,25.015935230085148,summer
New York,2010-08-20,22.556350004929026,summer
New York,2010-08-21,24.38437816279485,summer
New York,2010-08-22,19.837208831207917,summer
New York,2010-08-23,28.262104517278832,summer
New York,2010-08-24,23.252568667664917,summer
New York,2010-08-25,15.430436619994072,summer
New York,2010-08-26,33.82160060608684,summer
New York,2010-08-27,22.306097054765942,summer
New York,2010-08-28,24.78133602012207,summer
New York,2010-08-29,20.338498505923923,summer
New York,2010-08-30,25.842106339104898,summer
New York,2010-08-31,21.63860000246472,summer
New York,2010-09-01,25.078168344364983,autumn
New York,2010-09-02,16.494287980350478,autumn
New York,2010-09-03,15.575145067817765,autumn
New York,2010-09-04,11.159253517780122,autumn
New York,2010-09-05,2.628698165690208,autumn
New York,2010-09-06,12.197321042232447,autumn
New York,2010-09-07,17.6655339176373,autumn
New York,2010-09-08,5.631890863786426,autumn
New York,2010-09-09,23.489608089730872,autumn
New York,2010-09-10,9.688415169177105,autumn
New York,2010-09-11,9.890262570178525,autumn
New York,2010-09-12,12.922084431152545,autumn
New York,2010-09-13,18.527055267003945,autumn
New York,2010-09-14,21.590552673267297,autumn
New York,2010-09-15,16.015046277490086,autumn
New York,2010-09-16,13.726865893273736,autumn
New York,2010-09-17,8.22824143144363,autumn
New York,2010-09-18,9.960159202550152,autumn
New York,2010-09-19,5.3859426705412226,autumn
New York,2010-09-20,7.909070019415703,autumn
New York,2010-09-21,16.78356475518704,autumn
New York,2010-09-22,11.670143132686562,autumn
New York,2010-09-23,17.80626872364747,autumn
New York,2010-09-24,18.970705867609702,autumn
New York,2010-09-25,13.471195430249173,autumn
New York,2010-09-26,12.210571673559226,autumn
New York,2010-09-27,18.329767276773254,autumn
New York,2010-09-28,11.501141348181703,autumn
New York,2010-09-29,10.082241644529997,autumn
New York,2010-09-30,12.28162729581829,autumn
New York,2010-10-01,16.536150711415345,autumn
New York,2010-10-02,15.478548004142379,autumn
New York,2010-10-03,20.198448963959564,autumn
New York,2010-10-04,16.58840282331709,autumn
New York,2010-10-05,24.489463024007428,autumn
New York,2010-10-06,14.749096690970912,autumn
New York,2010-10-07,12.672975941421178,autumn
New York,2010-10-08,17.75763667936975,autumn
New York,2010-10-09,12.567200130417332,autumn
New York,2010-10-10,18.040097245068594,autumn
New York,2010-10-11,11.5547228646886,autumn
New York,2010-10-12,5.229565625106323,autumn
New York,2010-10-13,19.669925777308844,autumn
New York,2010-10-14,12.357544323238415,autumn
New York,2010-10-15,8.969303599208242,autumn
New York,2010-10-16,20.821357268529983,autumn
New York,2010-10-17,21.54245679277808,autumn
New York,2010-10-18,14.067081509350993,autumn
New York,2010-10-19,21.55138864844517,autumn
New York,2010-10-20,22.29193283226088,autumn
New York,2010-10-21,22.64396777308904,autumn
New York,2010-10-22,1.9691272270798326,autumn
New York,2010-10-23,9.864386985971255,autumn
New York,2010-10-24,15.308984643790632,autumn
New York,2010-10-25,21.048533786397666,autumn
New York,2010-10-26,12.816028057703473,autumn
New York,2010-10-27,17.32273604033191,autumn
New York,2010-10-28,22.6891772724929,autumn
New York,2010-10-29,16.53960029329922,autumn
New York,2010-10-30,10.86638817053015,autumn
New York,2010-10-31,15.498423556045683,autumn
New York,2010-11-01,20.144034908849036,autumn
New York,2010-11-02,14.472734785822158,autumn
New York,2010-11-03,16.88990982368637,autumn
New York,2010-11-04,16.521971168080505,autumn
New York,2010-11-05,19.609279070680145,autumn
New York,2010-11-06,20.36141157368783,autumn
New York,2010-11-07,17.35159859363944,autumn
New York,2010-11-08,13.84918311328627,autumn
New York,2010-11-09,23.494854377473633,autumn
New York,2010-11-10,22.161713076040296,autumn
New York,2010-11-11,8.823306568910908,autumn
New York,2010-11-12,3.1246663670034884,autumn
New York,2010-11-13,21.973881114021083,autumn
New York,2010-11-14,19.656267813423035,autumn
New York,2010-11-15,7.589389360932499,autumn
New York,2010-11-16,5.862281034141093,autumn
New York,2010-11-17,19.219450249530183,autumn
New York,2010-11-18,18.15961001241221,autumn
New York,2010-11-19,5.815433947189794,autumn
New York,2010-11-20,14.26999201546502,autumn
New York,2010-11-21,12.05479974376822,autumn
New York,2010-11-22,10.984811600191394,autumn
New York,2010-11-23,20.482786867754943,autumn
New York,2010-11-24,17.286763353239987,autumn
New York,2010-11-25,11.305377967728562,autumn
New York,2010-11-26,15.1918882010216,autumn
New York,2010-11-27,18.172643781824885,autumn
New York,2010-11-28,16.574024015889968,autumn
New York,2010-11-29,21.537222168420808,autumn
New York,2010-11-30,16.972373249206644,autumn
New York,2010-12-01,-3.7452878397766747,winter
New York,2010-12-02,-2.062148035984588,winter
New York,2010-12-03,-0.6375780705070202,winter
New York,2010-12-04,2.8479199608853696,winter
New York,2010-12-05,-3.798184604205465,winter
New York,2010-12-06,-11.088579633355678,winter
New York,2010-12-07,-8.94711720551414,winter
New York,2010-12-08,-5.21352337236122,winter
New York,2010-12-09,7.994785953131269,winter
New York,2010-12-10,9.242195381782839,winter
New York,2010-12-11,-7.06604886831435,winter
New York,2010-12-12,5.506341334402929,winter
New York,2010-12-13,-4.127540349129196,winter
New York,2010-12-14,0.4949827377621815,winter
New York,2010-12-15,-1.5608946436821947,winter
New York,2010-12-16,0.02996452201612577,winter
New York,2010-12-17,-4.66224732622927,winter
New York,2010-12-18,-3.439350710826849,winter
New York,2010-12-19,-0.1931854336597159,winter
New York,2010-12-20,2.074157654034659,winter
New York,2010-12-21,3.2027488740773262,winter
New York,2010-12-22,-1.1262473281746082,winter
New York,2010-12-23,2.4021550196653814,winter
New York,2010-12-24,-0.7577036156315126,winter
New York,2010-12-25,2.2238849394021454,winter
New York,2010-12-26,3.5877592306165473,winter
New York,2010-12-27,-3.2713145211151327,winter
New York,2010-12-28,-3.9826757670602997,winter
New York,2010-12-29,-0.48055013114276823,winter
New York,2010-12-30,-2.119090014905269,winter
New York,2010-12-31,-1.4511430298316708,winter
New York,2011-01-01,7.486122990499049,winter
New York,2011-01-02,6.50234268872576,winter
New York,2011-01-03,-5.081092868641369,winter
New York,2011-01-04,4.270918911460527,winter
New York,2011-01-05,-9.154869651297451,winter
New York,2011-01-06,4.792891695523815,winter
New York,2011-01-07,-1.8463073304259514,winter
New York,2011-01-08,-4.329336371375327,winter
New York,2011-01-09,-4.2546844924280585,winter
New York,2011-01-10,-3.500508762396411,winter
New York,2011-01-11,2.8312197421013003,winter
New York,2011-01-12,-4.039154726365368,winter
New York,2011-01-13,-0.5611248264486767,winter
New York,2011-01-14,10.470179995629493,winter
New York,2011-01-15,8.023476877036765,winter
New York,2011-01-16,-0.5998202679508137,winter
New York,2011-01-17,-3.330673851676926,winter
New York,2011-01-18,0.48905385980438365,winter
New York,2011-01-19,10.05147741082741,winter
New York,2011-01-20,-4.785105421305818,winter
New York,2011-01-21,2.125257892750854,winter
New York,2011-01-22,7.296164278664726,winter
New York,2011-01-23,-6.500004533530238,winter
New York,2011-01-24,1.1447742701158123,winter
New York,2011-01-25,10.779656920222369,winter
New York,2011-01-26,-2.602201076225523,winter
New York,2011-01-27,-7.548555394222288,winter
New York,2011-01-28,-2.0996728022263254,winter
New York,2011-01-29,-1.9740855412946798,winter
New York,2011-01-30,3.4606584097018356,winter
New York,2011-01-31,-8.573501593994896,winter
New York,2011-02-01,-0.08626417788498131,winter
New York,2011-02-02,-8.083675085198342,winter
New York,2011-02-03,2.1113122450434827,winter
New York,2011-02-04,-4.110187576064353,winter
New York,2011-02-05,-1.0547301686907202,winter
New York,2011-02-06,-4.228036423241843,winter
New York,2011-02-07,5.769951493269345,winter
New York,2011-02-08,-1.0976134143073373,winter
New York,2011-02-09,3.0295564079543604,winter
New York,2011-02-10,-4.675409588177689,winter
New York,2011-02-11,-4.158282341766127,winter
New York,2011-02-12,5.851863541706801,winter
New York,2011-02-13,-5.505667876449501,winter
New York,2011-02-14,-3.4384921573572793,winter
New York,2011-02-15,0.3697060948400693,winter
New York,2011-02-16,-0.19163418590080367,winter
New York,2011-02-17,-0.12842065244713702,winter
New York,2011-02-18,10.973944539250871,winter
New York,2011-02-19,0.7679988287651639,winter
New York,2011-02-20,-2.9845992056635815,winter
New York,2011-02-21,-1.1844107721624848,winter
New York,2011-02-22,-7.576739232795843,winter
New York,2011-02-23,0.8753475778179776,winter
New York,2011-02-24,6.465177193004784,winter
New York,2011-02-25,6.349288598405497,winter
New York,2011-02-26,-0.7581744219033264,winter
New York,2011-02-27,-1.2892641394515856,winter
New York,2011-02-28,-3.1611473616374837,winter
New York,2011-03-01,13.44772411082503,spring
New York,2011-03-02,7.75897041955376,spring
New York,2011-03-03,9.602685372240401,spring
New York,2011-03-04,10.795657334601856,spring
New York,2011-03-05,14.96869508990158,spring
New York,2011-03-06,11.98996823152185,spring
New York,2011-03-07,11.804708954064793,spring
New York,2011-03-08,6.337524213133115,spring
New York,2011-03-09,4.762654579719716,spring
New York,2011-03-10,8.987026117326478,spring
New York,2011-03-11,12.549756650011242,spring
New York,2011-03-12,3.6247630508538062,spring
New York,2011-03-13,8.101190162539199,spring
New York,2011-03-14,4.75567357272952,spring
New York,2011-03-15,11.03463055769697,spring
New York,2011-03-16,15.647641227802508,spring
New York,2011-03-17,7.185539809202608,spring
New York,2011-03-18,14.286269047957585,spring
New York,2011-03-19,4.075161001469376,spring
New York,2011-03-20,10.305788365055395,spring
New York,2011-03-21,6.906381122902512,spring
New York,2011-03-22,9.561037304822223,spring
New York,2011-03-23,2.9920319261407533,spring
New York,2011-03-24,12.229230633865438,spring
New York,2011-03-25,7.50934901900605,spring
New York,2011-03-26,14.07353930316675,spring
New York,2011-03-27,13.345984036551656,spring
New York,2011-03-28,3.109904497005215,spring
New York,2011-03-29,9.615157063955413,spring
New York,2011-03-30,10.78415237868609,spring
New York,2011-03-31,10.157710290996617,spring
New York,2011-04-01,10.014167926617235,spring
New York,2011-04-02,5.533234233293091,spring
New York,2011-04-03,12.172205037376889,spring
New York,2011-04-04,13.929791542801999,spring
New York,2011-04-05,6.078152792539882,spring
New York,2011-04-06,12.594819534049243,spring
New York,2011-04-07,15.444315312844445,spring
New York,2011-04-08,10.433943925233361,spring
New York,2011-04-09,9.180935264544283,spring
New York,2011-04-10,19.32630250055172,spring
New York,2011-04-11,4.080256476781409,spring
New York,2011-04-12,9.212957575052753,spring
New York,2011-04-13,-1.1801037782778607,spring
New York,2011-04-14,7.857789044500447,spring
New York,2011-04-15,11.478799337096788,spring
New York,2011-04-16,18.769808408946407,spring
New York,2011-04-17,3.730515931828087,spring
New York,2011-04-18,9.742572326006998,spring
New York,2011-04-19,12.718235740038528,spring
New York,2011-04-20,7.77422214948862,spring
New York,2011-04-21,9.602091272184559,spring
New York,2011-04-22,17.003736220728676,spring
New York,2011-04-23,10.52124776002672,spring
New York,2011-04-24,9.688901445429698,spring
New York,2011-04-25,11.285623219503265,spring
New York,2011-04-26,9.014447206513015,spring
New York,2011-04-27,10.67966195647902,spring
New York,2011-04-28,6.392322361419307,spring
New York,2011-04-29,9.655663554839403,spring
New York,2011-04-30,10.304292562701638,spring
New York,2011-05-01,13.342555295630778,spring
New York,2011-05-02,8.920254909851533,spring
New York,2011-05-03,10.633454804233226,spring
New York,2011-05-04,17.902435646661235,spring
New York,2011-05-05,9.68579187488127,spring
New York,2011-05-06,16.352995709632676,spring
New York,2011-05-07,6.173599252437592,spring
New York,2011-05-08,16.628428016744078,spring
New York,2011-05-09,6.755811648099626,spring
New York,2011-05-10,9.171335674061249,spring
New York,2011-05-11,12.810600795361356,spring
New York,2011-05-12,5.858065399142543,spring
New York,2011-05-13,13.944639916955673,spring
New York,2011-05-14,9.202589748426341,spring
New York,2011-05-15,12.416035684015199,spring
New York,2011-05-16,9.784849858039738,spring
New York,2011-05-17,13.095244206129436,spring
New York,2011-05-18,15.676473661655248,spring
New York,2011-05-19,14.613732015001629,spring
New York,2011-05-20,12.235353347157243,spring
New York,2011-05-21,15.808116406902997,spring
New York,2011-05-22,4.280235875020938,spring
New York,2011-05-23,5.180944327005567,spring
New York,2011-05-24,7.371809136929664,spring
New York,2011-05-25,12.914553619559905,spring
New York,2011-05-26,12.65369233401222,spring
New York,2011-05-27,12.305163424772378,spring
New York,2011-05-28,12.353698575924735,spring
New York,2011-05-29,9.311309922860868,spring
New York,2011-05-30,10.43710888947856,spring
New York,2011-05-31,12.844497210611278,spring
New York,2011-06-01,21.910264260764293,summer
New York,2011-06-02,25.210334487022017,summer
New York,2011-06-03,20.313269954488756,summer
New York,2011-06-04,27.31722897074999,summer
New York,2011-06-05,19.61005405812874,summer
New York,2011-06-06,26.694625059504574,summer
New York,2011-06-07,26.24988380213345,summer
New York,2011-06-08,25.133852889713594,summer
New York,2011-06-09,25.82516695426839,summer
New York,2011-06-10,21.873735597456573,summer
New York,2011-06-11,28.475554926739143,summer
New York,2011-06-12,34.41920630944112,summer
New York,2011-06-13,16.25445883258435,summer
New York,2011-06-14,25.226247842684465,summer
New York,2011-06-15,32.32991975937245,summer
New York,2011-06-16,28.385403003986543,summer
New York,2011-06-17,27.96678261721698,summer
New York,2011-06-18,18.37094718862044,summer
New York,2011-06-19,20.92612059735191,summer
New York,2011-06-20,22.515792646436697,summer
New York,2011-06-21,26.46071239068103,summer
New York,2011-06-22,22.06384348407323,summer
New York,2011-06-23,18.758679047685547,summer
New York,2011-06-24,23.886243558956835,summer
New York,2011-06-25,18.97620792373254,summer
New York,2011-06-26,23.71359837915915,summer
New York,2011-06-27,24.422856413831628,summer
New York,2011-06-28,16.4337737444724,summer
New York,2011-06-29,28.32226213110058,summer
New York,2011-06-30,26.132861941747315,summer
New York,2011-07-01,32.23715773857927,summer
New York,2011-07-02,19.96595403635185,summer
New York,2011-07-03,22.27554457271316,summer
New York,2011-07-04,23.949817198044624,summer
New York,2011-07-05,22.93533350164498,summer
New York,2011-07-06,20.81915856888355,summer
New York,2011-07-07,33.843405216223104,summer
New York,2011-07-08,29.20225307115976,summer
New York,2011-07-09,24.186263009653114,summer
New York,2011-07-10,21.072327542748262,summer
New York,2011-07-11,19.38701364742041,summer
New York,2011-07-12,20.767068195771117,summer
New York,2011-07-13,29.122399423619306,summer
New York,2011-07-14,28.182804793982793,summer
New York,2011-07-15,25.805858757592887,summer
New York,2011-07-16,16.396338780707616,summer
New York,2011-07-17,21.77706427347557,summer
New York,2011-07-18,23.56221694641512,summer
New York,2011-07-19,21.431001229835736,summer
New York,2011-07-20,23.904826361084325,summer
New York,2011-07-21,19.27108142448557,summer
New York,2011-07-22,26.729326648657217,summer
New York,2011-07-23,33.47185271405124,summer
New York,2011-07-24,25.034514585512554,summer
New York,2011-07-25,21.782988314143154,summer
New York,2011-07-26,23.986856355834785,summer
New York,2011-07-27,26.672370800045698,summer
New York,2011-07-28,27.413421108084844,summer
New York,2011-07-29,19.81328386977902,summer
New York,2011-07-30,21.84622014769229,summer
New York,2011-07-31,21.26491533794422,summer
New York,2011-08-01,19.561163938732722,summer
New York,2011-08-02,27.5010226980516,summer
New York,2011-08-03,30.67700433684967,summer
New York,2011-08-04,30.291723466948973,summer
New York,2011-08-05,19.066487200851782,summer
New York,2011-08-06,31.257349407049013,summer
New York,2011-08-07,31.812389139092616,summer
New York,2011-08-08,29.83681841000006,summer
New York,2011-08-09,31.42467384041938,summer
New York,2011-08-10,22.61433786226446,summer
New York,2011-08-11,33.48093686219934,summer
New York,2011-08-12,32.275585986047716,summer
New York,2011-08-13,31.905262748934604,summer
New York,2011-08-14,27.806845497339438,summer
New York,2011-08-15,24.064790183562074,summer
New York,2011-08-16,21.65703188396219,summer
New York,2011-08-17,28.711866196270474,summer
New York,2011-08-18,15.248736905309766,summer
New York,2011-08-19,24.24937270044837,summer
New York,2011-08-20,24.00767611910053,summer
New York,2011-08-21,27.633086848080797,summer
New York,2011-08-22,24.65106375768521,summer
New York,2011-08-23,27.2833870681808,summer
New York,2011-08-24,18.943833533036443,summer
New York,2011-08-25,21.051894804925794,summer
New York,2011-08-26,29.58087882759435,summer
New York,2011-08-27,22.685099367198625,summer
New York,2011-08-28,20.944504741971045,summer
New York,2011-08-29,25.994358897154257,summer
New York,2011-08-30,29.636823354958086,summer
New York,2011-08-31,15.774839100326908,summer
New York,2011-09-01,11.485898093702609,autumn
New York,2011-09-02,17.89058320567571,autumn
New York,2011-09-03,20.472263902387066,autumn
New York,2011-09-04,21.03460355036122,autumn
New York,2011-09-05,23.918445474225436,autumn
New York,2011-09-06,15.618386156833393,autumn
New York,2011-09-07,18.136131371676697,autumn
New York,2011-09-08,16.19136312670752,autumn
New York,2011-09-09,12.678488106735147,autumn
New York,2011-09-10,20.133466669008243,autumn
New York,2011-09-11,15.675800000457222,autumn
New York,2011-09-12,7.070017730805978,autumn
New York,2011-09-13,10.726620806786148,autumn
New York,2011-09-14,10.169228954787371,autumn
New York,2011-09-15,16.26622478990666,autumn
New York,2011-09-16,18.069850697372537,autumn
New York,2011-09-17,10.242712548111552,autumn
New York,2011-09-18,4.899339189511121,autumn
New York,2011-09-19,15.756519162802272,autumn
New York,2011-09-20,13.486666005644667,autumn
New York,2011-09-21,16.42570780713544,autumn
New York,2011-09-22,15.888996062115677,autumn
New York,2011-09-23,12.957843643616277,autumn
New York,2011-09-24,21.903051811102003,autumn
New York,2011-09-25,4.823597751502495,autumn
New York,2011-09-26,10.199881652407438,autumn
New York,2011-09-27,14.307816289781075,autumn
New York,2011-09-28,23.085127174984294,autumn
New York,2011-09-29,27.182763792912827,autumn
New York,2011-09-30,12.406505072686333,autumn
New York,2011-10-01,18.556500470721872,autumn
New York,2011-10-02,12.83043287314868,autumn
New York,2011-10-03,14.35456745633711,autumn
New York,2011-10-04,16.284462485784733,autumn
New York,2011-10-05,7.613514272721283,autumn
New York,2011-10-06,16.00307959931156,autumn
New York,2011-10-07,8.776471920488511,autumn
New York,2011-10-08,12.52190893461171,autumn
New York,2011-10-09,10.21779301175941,autumn
New York,2011-10-10,23.265493078376036,autumn
New York,2011-10-11,17.717298512173812,autumn
New York,2011-10-12,19.037904826232513,autumn
